x,h,j
2.707388738141314e-10,-1.2216589632357359e-20,-7.329953779414416e-21
2.7144754706974186e-10,-1.2280628468363288e-20,-7.368377081017974e-21
2.7215807531490686e-10,-1.2345002993185752e-20,-7.407001795911452e-21
2.728704634051613e-10,-1.2409714966491246e-20,-7.445828979894749e-21
2.7358471620874555e-10,-1.2474766157169973e-20,-7.484859694301985e-21
2.7430083860664703e-10,-1.2540158343384968e-20,-7.524095006030981e-21
2.750188354926262e-10,-1.2605893312620033e-20,-7.56353598757202e-21
2.757387117732532e-10,-1.2671972861728866e-20,-7.60318371703732e-21
2.7646047236794473e-10,-1.2738398796984522e-20,-7.643039278190713e-21
2.7718412220899086e-10,-1.280517293412813e-20,-7.683103760476877e-21
2.7790966624159224e-10,-1.2872297098418865e-20,-7.72337825905132e-21
2.786371094238974e-10,-1.293977312468416e-20,-7.763863874810497e-21
2.7936645672702823e-10,-1.3007602857369088e-20,-7.804561714421454e-21
2.800977131351236e-10,-1.3075788150587664e-20,-7.845472890352599e-21
2.808308836453651e-10,-1.3144330868172765e-20,-7.88659852090366e-21
2.8156597326801475e-10,-1.3213232883727398e-20,-7.92793973023644e-21
2.823029870264526e-10,-1.3282496080676244e-20,-7.969497648405748e-21
2.830419299572042e-10,-1.335212235231648e-20,-8.011273411389889e-21
2.8378280710997847e-10,-1.3422113601869875e-20,-8.053268161121926e-21
2.8452562354770576e-10,-1.3492471742535128e-20,-8.095483045521078e-21
2.8527038434656536e-10,-1.356319869753952e-20,-8.137919218523713e-21
2.860170945960237e-10,-1.3634296400191794e-20,-8.180577840115077e-21
2.867657593988727e-10,-1.3705766793935358e-20,-8.223460076361216e-21
2.875163838712564e-10,-1.3777611832400612e-20,-8.266567099440368e-21
2.882689731427154e-10,-1.3849833479459263e-20,-8.309900087675559e-21
2.8902353235621344e-10,-1.392243370927719e-20,-8.353460225566316e-21
2.897800666681764e-10,-1.3995414506368793e-20,-8.397248703821278e-21
2.9053858124853085e-10,-1.4068777865651526e-20,-8.441266719390917e-21
2.912990812807324e-10,-1.4142525792499788e-20,-8.485515475499873e-21
2.920615719618045e-10,-1.4216660302800052e-20,-8.529996181680032e-21
2.9282605850237785e-10,-1.4291183423006335e-20,-8.574710053803802e-21
2.935925461267185e-10,-1.436609719019489e-20,-8.619658314116935e-21
2.943610400727675e-10,-1.4441403652120235e-20,-8.664842191272142e-21
2.951315455921798e-10,-1.4517104867271483e-20,-8.71026292036289e-21
2.959040679503522e-10,-1.4593202904927773e-20,-8.755921742956666e-21
2.966786124264688e-10,-1.4669699845215812e-20,-8.801819907129488e-21
2.9745518431352853e-10,-1.474659777916587e-20,-8.847958667499523e-21
2.9823378891838503e-10,-1.4823898808769304e-20,-8.894339285261584e-21
2.9901443156178666e-10,-1.49016050470364e-20,-8.940963028221841e-21
2.9979711757840537e-10,-1.4979718618053368e-20,-8.987831170832022e-21
3.0058185231687683e-10,-1.5058241657040793e-20,-9.034944994224477e-21
3.013686411398409e-10,-1.5137176310412365e-20,-9.08230578624742e-21
3.0215748942397056e-10,-1.521652473583281e-20,-9.129914841499688e-21
3.0294840256001267e-10,-1.5296289102277248e-20,-9.17777346136635e-21
3.0374138595282826e-10,-1.5376471590090827e-20,-9.225882954054498e-21
3.0453644502142093e-10,-1.5457074391047487e-20,-9.274244634628494e-21
3.0533358519898384e-10,-1.5538099708410853e-20,-9.322859825046513e-21
3.06132811932928e-10,-1.5619549756993578e-20,-9.371729854196148e-21
3.069341306849233e-10,-1.5701426763218264e-20,-9.420856057930959e-21
3.0773754693093975e-10,-1.5783732965178725e-20,-9.470239779107236e-21
3.08543066161277e-10,-1.586647061270036e-20,-9.519882367620216e-21
3.09350693880606e-10,-1.5949641967402067e-20,-9.569785180441242e-21
3.1016043560801023e-10,-1.6033249302758442e-20,-9.619949581655067e-21
3.1097229687701586e-10,-1.6117294904161148e-20,-9.670376942496689e-21
3.1178628323563333e-10,-1.620178106898176e-20,-9.721068641389058e-21
3.1260240024639914e-10,-1.6286710106634986e-20,-9.772026063980993e-21
3.134206534864049e-10,-1.6372084338640848e-20,-9.82325060318451e-21
3.1424104854734565e-10,-1.6457906098689208e-20,-9.874743659213525e-21
3.150635910355492e-10,-1.654417773270263e-20,-9.92650663962158e-21
3.158882865720182e-10,-1.6630901598900912e-20,-9.978540959340548e-21
3.167151407924723e-10,-1.6718080067865924e-20,-1.0030848040719555e-20
3.1754415934737925e-10,-1.680571552260563e-20,-1.0083429313563379e-20
3.1837534790199716e-10,-1.689381035861962e-20,-1.0136286215171774e-20
3.1920871213641714e-10,-1.6982366983965003e-20,-1.0189420190379003e-20
3.200442577455942e-10,-1.707138781932139e-20,-1.0242832691592835e-20
3.208819904393904e-10,-1.7160875298057502e-20,-1.0296525178834502e-20
3.2172191594261744e-10,-1.72508318662981e-20,-1.0350499119778862e-20
3.225640399950668e-10,-1.7341259982989845e-20,-1.0404755989793909e-20
3.2340836835155953e-10,-1.7432162119969668e-20,-1.0459297271981801e-20
3.2425490678197614e-10,-1.7523540762031337e-20,-1.0514124457218805e-20
3.251036610713002e-10,-1.7615398406993803e-20,-1.0569239044196282e-20
3.259546370196616e-10,-1.7707737565769893e-20,-1.0624642539461937e-20
3.268078404423686e-10,-1.7800560762434108e-20,-1.0680336457460466e-20
3.276632771699512e-10,-1.7893870534292044e-20,-1.0736322320575228e-20
3.2852095304820524e-10,-1.7987669431950176e-20,-1.0792601659170108e-20
3.29380873938224e-10,-1.80819600193847e-20,-1.0849176011630821e-20
3.3024304571644275e-10,-1.817674487401208e-20,-1.090604692440725e-20
3.3110747427468247e-10,-1.827202658675992e-20,-1.0963215952055952e-20
3.31974165520181e-10,-1.8367807762136752e-20,-1.1020684657282053e-20
3.3284312537564404e-10,-1.8464091018304448e-20,-1.107845461098267e-20
3.3371435977927633e-10,-1.856087898714871e-20,-1.1136527392289228e-20
3.34587874684826e-10,-1.865817431435147e-20,-1.1194904588610883e-20
3.3546367606162963e-10,-1.8755979659463665e-20,-1.1253587795678199e-20
3.363417698946448e-10,-1.8854297695977036e-20,-1.1312578617586222e-20
3.3722216218449493e-10,-1.8953131111397634e-20,-1.1371878666838581e-20
3.3810485894751445e-10,-1.905248260731977e-20,-1.1431489564391864e-20
3.3898986621578195e-10,-1.9152354899498954e-20,-1.1491412939699375e-20
3.398771900371651e-10,-1.9252750717926535e-20,-1.1551650430755923e-20
3.4076683647536644e-10,-1.9353672806904855e-20,-1.1612203684142914e-20
3.41658811609955e-10,-1.9455123925121117e-20,-1.1673074355072671e-20
3.425531215364189e-10,-1.9557106845724094e-20,-1.1734264107434457e-20
3.434497723661974e-10,-1.96596243563988e-20,-1.179577461383928e-20
3.4434877022672685e-10,-1.9762679259443186e-20,-1.1857607555665912e-20
3.4525012126148656e-10,-1.9866274371845196e-20,-1.1919764623107118e-20
3.4615383163003254e-10,-1.9970412525358816e-20,-1.1982247515215291e-20
3.470599075080438e-10,-2.0075096566581987e-20,-1.2045057939949193e-20
3.479683550873687e-10,-2.018032935703485e-20,-1.210819761422091e-20
3.4887918057605887e-10,-2.028611377323705e-20,-1.2171668263942231e-20
3.497923901984159e-10,-2.0392452706786808e-20,-1.2235471624072086e-20
3.50707990195038e-10,-2.0499349064440476e-20,-1.2299609438664287e-20
3.5162598682285275e-10,-2.0606805768190836e-20,-1.2364083460914502e-20
3.525463863551714e-10,-2.07148257553483e-20,-1.242889545320898e-20
3.534691950817215e-10,-2.0823411978620015e-20,-1.249404718717201e-20
3.543944193086944e-10,-2.0932567406191116e-20,-1.2559540443714672e-20
3.553220653587925e-10,-2.1042295021806336e-20,-1.2625377013083802e-20
3.562521395712638e-10,-2.1152597824850538e-20,-1.2691558694910324e-20
3.571846483019498e-10,-2.1263478830431264e-20,-1.2758087298258759e-20
3.58119597923333e-10,-2.1374941069461617e-20,-1.2824964641676971e-20
3.5905699482457035e-10,-2.1486987588741923e-20,-1.2892192553245154e-20
3.599968454115486e-10,-2.1599621451044406e-20,-1.2959772870626646e-20
3.6093915610691795e-10,-2.1712845735195683e-20,-1.302770744111741e-20
3.6188393335014014e-10,-2.1826663536161446e-20,-1.3095998121696869e-20
3.6283118359753697e-10,-2.1941077965131596e-20,-1.3164646779078958e-20
3.6378091332232557e-10,-2.2056092149604224e-20,-1.3233655289762535e-20
3.647331290146671e-10,-2.217170923347163e-20,-1.3303025540082979e-20
3.656878371817154e-10,-2.22879323771068e-20,-1.3372759426264081e-20
3.6664504434765287e-10,-2.2404764757448724e-20,-1.3442858854469236e-20
3.676047570537391e-10,-2.252220956808976e-20,-1.3513325740853857e-20
3.6856698185836034e-10,-2.2640270019363485e-20,-1.3584162011618092e-20
3.6953172533706374e-10,-2.2758949338431184e-20,-1.3655369603058714e-20
3.7049899408261434e-10,-2.2878250769371515e-20,-1.372695046162291e-20
3.714687947050296e-10,-2.2998177573267904e-20,-1.3798906543960744e-20
3.7244113383162884e-10,-2.311873302829821e-20,-1.3871239816978928e-20
3.734160181070836e-10,-2.3239920429824963e-20,-1.394395225789498e-20
3.743934541934534e-10,-2.3361743090484245e-20,-1.4017045854290547e-20
3.753734487702361e-10,-2.348420434027684e-20,-1.4090522604166107e-20
3.7635600853441824e-10,-2.3607307526659847e-20,-1.416438451599591e-20
3.773411402005097e-10,-2.3731056014636783e-20,-1.423863360878207e-20
3.783288505006022e-10,-2.3855453186851166e-20,-1.43132719121107e-20
3.793191461844045e-10,-2.3980502443677608e-20,-1.4388301466206566e-20
3.8031203401929303e-10,-2.4106207203315316e-20,-1.446372432198919e-20
3.813075207903628e-10,-2.423257090188216e-20,-1.4539542541129298e-20
3.823056133004646e-10,-2.4359596993507394e-20,-1.4615758196104438e-20
3.8330631837025586e-10,-2.448728895042666e-20,-1.4692373370255997e-20
3.843096428382523e-10,-2.4615650263077507e-20,-1.4769390157846505e-20
3.8531559356086506e-10,-2.4744684440193627e-20,-1.4846810664116176e-20
3.8632417741245225e-10,-2.4874395008901314e-20,-1.4924637005340788e-20
3.873354012853708e-10,-2.500478551481654e-20,-1.5002871308889925e-20
3.883492720900123e-10,-2.51358595221404e-20,-1.508151571328424e-20
3.893657967548631e-10,-2.5267620613758226e-20,-1.5160572368254936e-20
3.903849822265404e-10,-2.5400072391336043e-20,-1.5240043434801627e-20
3.914068354698446e-10,-2.5533218475419666e-20,-1.5319931085251802e-20
3.9243136346781153e-10,-2.5667062505534268e-20,-1.5400237503320563e-20
3.9345857322175076e-10,-2.5801608140282634e-20,-1.5480964884169582e-20
3.9448847175129806e-10,-2.5936859057445783e-20,-1.556211543446747e-20
3.955210660944685e-10,-2.6072818954084152e-20,-1.5643691372450492e-20
3.965563633076944e-10,-2.6209491546637353e-20,-1.5725694927982413e-20
3.975943704658789e-10,-2.634688057102643e-20,-1.5808128342615857e-20
3.9863509466244884e-10,-2.6484989782756593e-20,-1.5890993869653956e-20
3.9967854300939197e-10,-2.6623822957018394e-20,-1.5974293774211037e-20
4.007247226373185e-10,-2.6763383888792636e-20,-1.6058030333275583e-20
4.0177364069549866e-10,-2.690367639295261e-20,-1.6142205835771566e-20
4.028253043519161e-10,-2.7044704304368972e-20,-1.6226822582621385e-20
4.0387972079332204e-10,-2.7186471478015293e-20,-1.6311882886809178e-20
4.0493689722527453e-10,-2.732898178907209e-20,-1.6397389073443258e-20
4.0599684087219245e-10,-2.7472239133033393e-20,-1.648334347982004e-20
4.0705955897740995e-10,-2.761624742581391e-20,-1.656974845548835e-20
4.08125058803216e-10,-2.776101060385475e-20,-1.6656606362312853e-20
4.091933476309091e-10,-2.790653262423167e-20,-1.6743919574539006e-20
4.102644327608518e-10,-2.8052817464763915e-20,-1.683169047885835e-20
4.113383215125091e-10,-2.8199869124121385e-20,-1.691992147447283e-20
4.1241502122451186e-10,-2.834769162193576e-20,-1.7008614973161458e-20
4.1349453925469506e-10,-2.8496288998908756e-20,-1.7097773399345257e-20
4.1457688298015317e-10,-2.864566531692327e-20,-1.718739919015396e-20
4.156620597972958e-10,-2.879582465915511e-20,-1.727749479549307e-20
4.1675007712188785e-10,-2.894677113018324e-20,-1.7368062678109948e-20
4.1784094238910536e-10,-2.909850885610261e-20,-1.7459105313661567e-20
4.1893466305359156e-10,-2.9251041984637714e-20,-1.7550625190782633e-20
4.2003124658949745e-10,-2.9404374685254533e-20,-1.7642624811152723e-20
4.211307004905379e-10,-2.9558511149275185e-20,-1.7735106689565112e-20
4.2223303227004825e-10,-2.971345558999327e-20,-1.7828073353995962e-20
4.233382494610234e-10,-2.986921224278728e-20,-1.792152734567237e-20
4.2444635961618327e-10,-3.0025785365238393e-20,-1.801547121914304e-20
4.2555737030801217e-10,-3.01831792372451e-20,-1.810990754234706e-20
4.2667128912881585e-10,-3.034139816114093e-20,-1.820483889668456e-20
4.277881236907784e-10,-3.0500446461812784e-20,-1.8300267877087672e-20
4.289078816260041e-10,-3.0660328486817726e-20,-1.8396197092090638e-20
4.3003057058657463e-10,-3.082104860650249e-20,-1.8492629163901494e-20
4.3115619824460664e-10,-3.0982611214123754e-20,-1.8589566728474257e-20
4.322847722922937e-10,-3.11450207259667e-20,-1.8687012435580022e-20
4.3341630044196405e-10,-3.1308281581466476e-20,-1.8784968948879886e-20
4.345507904261387e-10,-3.1472398243330317e-20,-1.888343894599819e-20
4.3568824999757184e-10,-3.163737519765777e-20,-1.8982425118594666e-20
4.368286869293181e-10,-3.1803216954065363e-20,-1.908193017243922e-20
4.3797210901477296e-10,-3.196992804580803e-20,-1.9181956827484818e-20
4.3911852406773165e-10,-3.213751302990383e-20,-1.92825078179423e-20
4.402679399224478e-10,-3.230597648725934e-20,-1.938358589235561e-20
4.414203644336761e-10,-3.247532302279323e-20,-1.9485193813675944e-20
4.425758054767317e-10,-3.264555726556297e-20,-1.9587334359337786e-20
4.4373427094754896e-10,-3.281668386889213e-20,-1.969001032133528e-20
4.4489576876272507e-10,-3.298870751049602e-20,-1.9793224506297615e-20
4.460603068595791e-10,-3.3161632892610315e-20,-1.989697973556619e-20
4.472278931962121e-10,-3.3335464742120416e-20,-2.0001278845272252e-20
4.4839853575154855e-10,-3.351020781068879e-20,-2.0106124686413277e-20
4.4957224252540545e-10,-3.3685866874886995e-20,-2.02115201249322e-20
4.507490215385342e-10,-3.386244673632433e-20,-2.03174680417946e-20
4.5192888083268104e-10,-3.403995222177993e-20,-2.0423971333067962e-20
4.531118284706474e-10,-3.4218388183335567e-20,-2.053103291000134e-20
4.5429787253633397e-10,-3.439775949850652e-20,-2.0638655699103917e-20
4.5548702113480144e-10,-3.457807107037584e-20,-2.0746842642225505e-20
4.5667928239233156e-10,-3.475932782772915e-20,-2.0855596696637494e-20
4.5787466445647145e-10,-3.494153472518772e-20,-2.0964920835112635e-20
4.590731754960947e-10,-3.5124696743344696e-20,-2.107481804600682e-20
4.6027482370146333e-10,-3.5308818888902185e-20,-2.1185291333341315e-20
4.614796172842699e-10,-3.549390619480603e-20,-2.1296343716883623e-20
4.626875644777093e-10,-3.5679963720385734e-20,-2.1407978232231444e-20
4.638986735365215e-10,-3.5866996551490694e-20,-2.1520197930894417e-20
4.6511295273705366e-10,-3.605500980063012e-20,-2.1633005880378072e-20
4.663304103773224e-10,-3.624400860711366e-20,-2.1746405164268197e-20
4.675510547770593e-10,-3.6433998137190116e-20,-2.186039888231407e-20
4.687748942777729e-10,-3.6624983584189526e-20,-2.1974990150513718e-20
4.700019372428122e-10,-3.681697016866606e-20,-2.2090182101199638e-20
4.712321920574118e-10,-3.70099631385389e-20,-2.2205977883123344e-20
4.724656671287549e-10,-3.720396776923657e-20,-2.2322380661541945e-20
4.737023708860372e-10,-3.7398989363842127e-20,-2.2439393618305278e-20
4.749423117805102e-10,-3.7595033253235884e-20,-2.2557019951941534e-20
4.761854982855546e-10,-3.779210479624366e-20,-2.26752628777462e-20
4.774319388967252e-10,-3.7990209379781064e-20,-2.2794125627868643e-20
4.786816421318141e-10,-3.818935241900169e-20,-2.2913611451401018e-20
4.799346165309151e-10,-3.838953935744608e-20,-2.303372361446765e-20
4.811908706564702e-10,-3.8590775667188634e-20,-2.3154465400313183e-20
4.82450413093334e-10,-3.8793066848988105e-20,-2.3275840109392863e-20
4.837132524488386e-10,-3.8996418432438974e-20,-2.3397851059463387e-20
4.849793973528401e-10,-3.920083597612065e-20,-2.3520501585672394e-20
4.862488564577836e-10,-3.9406325067750375e-20,-2.3643795040650225e-20
4.875216384387687e-10,-3.961289132433692e-20,-2.3767734794602155e-20
4.887977519935942e-10,-3.9820540392331874e-20,-2.3892324235399125e-20
4.900772058428343e-10,-4.0029277947786624e-20,-2.4017566768671978e-20
4.913600087298831e-10,-4.023910969650513e-20,-2.414346581790308e-20
4.926461694210217e-10,-4.0450041374201e-20,-2.4270024824520603e-20
4.93935696705483e-10,-4.066207874665514e-20,-2.4397247247993083e-20
4.952285993955e-10,-4.087522760987144e-20,-2.4525136565922868e-20
4.96524886326373e-10,-4.108949379023626e-20,-2.4653696274141757e-20
4.97824566356534e-10,-4.130488314467852e-20,-2.4782929886807117e-20
4.991276483675954e-10,-4.152140156082766e-20,-2.49128409364966e-20
5.004341412644252e-10,-4.1739054957177113e-20,-2.504343297430627e-20
5.017440539751946e-10,-4.1957849283243826e-20,-2.51747095699463e-20
5.030573954514444e-10,-4.2177790519731814e-20,-2.530667431183909e-20
5.043741746681528e-10,-4.239888467869672e-20,-2.5439330807218033e-20
5.056944006237845e-10,-4.2621137803708114e-20,-2.557268268222487e-20
5.070180823403581e-10,-4.284455597001569e-20,-2.5706733582009417e-20
5.083452288635139e-10,-4.306914528471638e-20,-2.584148717082983e-20
5.096758492625634e-10,-4.3294911886919204e-20,-2.5976947132151524e-20
5.110099526305576e-10,-4.3521861947914114e-20,-2.6113117168748472e-20
5.123475480843551e-10,-4.375000167134176e-20,-2.625000100280506e-20
5.136886447646704e-10,-4.397933729336062e-20,-2.6387602376016376e-20
5.150332518361523e-10,-4.420987508282024e-20,-2.6525925049692147e-20
5.163813784874323e-10,-4.444162134143013e-20,-2.6664972804858083e-20
5.177330339311938e-10,-4.467458240393311e-20,-2.680474944235987e-20
5.190882274042413e-10,-4.490876463827954e-20,-2.694525878296773e-20
5.204469681675503e-10,-4.5144174445799196e-20,-2.708650466747952e-20
5.218092655063378e-10,-4.53808182613773e-20,-2.7228490956826383e-20
5.231751287301317e-10,-4.5618702553631646e-20,-2.737122153217899e-20
5.245445671728194e-10,-4.585783382508674e-20,-2.7514700295052046e-20
5.259175901927288e-10,-4.609821861235451e-20,-2.765893116741271e-20
5.272942071726775e-10,-4.6339863486310423e-20,-2.7803918091786256e-20
5.286744275200427e-10,-4.658277505227415e-20,-2.7949665031364495e-20
5.300582606668329e-10,-4.6826959950191365e-20,-2.809617597011482e-20
5.314457160697385e-10,-4.707242485481285e-20,-2.824345491288771e-20
5.328368032102035e-10,-4.7319176475878183e-20,-2.8391505885526915e-20
5.342315315944964e-10,-4.7567221558300235e-20,-2.854033293498014e-20
5.356299107537625e-10,-4.781656688234726e-20,-2.868994012940836e-20
5.370319502440953e-10,-4.80672192638294e-20,-2.8840331558297646e-20
5.384376596466084e-10,-4.8319185554286145e-20,-2.899151133257169e-20
5.398470485674857e-10,-4.857247264117087e-20,-2.914348358470252e-20
5.412601266380648e-10,-4.882708744804233e-20,-2.92962524688254e-20
5.42676903514887e-10,-4.908303693475098e-20,-2.944982216085059e-20
5.440973888797701e-10,-4.934032809763064e-20,-2.9604196858578384e-20
